timestamp,activity,frame,cluster_id,x,y,z,dop_idx,range_m,azimuth_deg,elevation_deg,session_id,recording_id,source_file
2026-07-14T13:46:08.255637,sitting,0,1,0.4644595682621002,1.8787287473678589,-0.5721651911735535,0.0,2.5413269057586976,13.88624007264914,-13.011361903239514,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.305096,sitting,1,1,0.4644595682621002,1.8787287473678589,-1.6848710775375366,1.0,2.5659569257216925,13.88624007264914,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.355219,sitting,2,1,0.4644595682621002,1.8787287473678589,-1.6848710775375366,1.0,2.5659569257216925,13.88624007264914,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.404756,sitting,3,1,0.4644595682621002,1.8787287473678589,-1.6848710775375366,1.0,2.5659569257216925,13.88624007264914,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.455479,sitting,4,1,0.4644595682621002,1.8787287473678589,-1.6848710775375366,1.0,2.5659569257216925,13.88624007264914,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.504916,sitting,5,1,0.4644595682621002,1.8787287473678589,-1.6848710775375366,1.0,2.5659569257216925,13.88624007264914,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.555065,sitting,6,1,0.4433016180992126,1.8743292093276975,-1.6848710775375366,0.0,2.5659569257216925,13.306628653992442,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.603853,sitting,7,1,0.4396163821220398,1.8605178594589231,-1.6848710775375366,0.0,2.5559539090251078,13.294417445581798,-41.04296969736801,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.754794,sitting,10,1,0.4396163821220398,1.8605178594589231,-1.5227571725845337,0.0,2.4440905620400666,13.294417445581798,-38.5382027560778,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
2026-07-14T13:46:08.806411,sitting,11,1,0.4344159364700317,1.8578739166259768,-1.5227571725845337,0.0,2.4440905620400666,13.160693415889435,-38.5382027560778,sitting__sitting_20260714_134605_20hz,sitting__sitting_20260714_134605_20hz,sitting_20260714_134605_20hz.csv
