timestamp,activity,frame,cluster_id,x,y,z,dop_idx
2026-07-17T15:06:59.723973,standing,0,1,-0.6433545351028442,2.3993330001831055,-0.12373550236225128,0
2026-07-17T15:06:59.779953,standing,1,1,0.5797980427742004,2.2061827182769775,-0.8749296069145203,0
2026-07-17T15:06:59.828217,standing,2,1,0.5797980427742004,2.2061827182769775,-0.8749296069145203,0
2026-07-17T15:06:59.874648,standing,3,1,0.5797980427742004,2.2061827182769775,-0.8749296069145203,0
2026-07-17T15:06:59.937943,standing,4,1,0.5797980427742004,2.2061827182769775,-0.8749296069145203,0
2026-07-17T15:06:59.986198,standing,5,1,0.5797980427742004,2.2061827182769775,-0.8749296069145203,0
2026-07-17T15:07:00.034178,standing,6,1,0.5682510733604431,2.2052690982818604,-0.721897542476654,0
2026-07-17T15:07:00.081214,standing,7,1,0.5682510733604431,2.2052690982818604,-0.721897542476654,0
2026-07-17T15:07:00.128624,standing,8,1,0.6150175929069519,2.1912660598754883,-1.2220937013626099,0
2026-07-17T15:07:00.175673,standing,9,1,0.6150175929069519,2.1912660598754883,-1.2220937013626099,0
2026-07-17T15:07:00.238858,standing,10,1,0.6368186473846436,2.1862382888793945,-1.0823686122894287,0
2026-07-17T15:07:00.286299,standing,11,1,0.7053698897361755,2.1969516277313232,-1.2113685607910156,-1
2026-07-17T15:07:00.332350,standing,12,1,0.7042526602745056,2.190143346786499,-0.8457321524620056,-2
2026-07-17T15:07:00.379611,standing,13,1,0.7042526602745056,2.190143346786499,-0.8457321524620056,-2
2026-07-17T15:07:00.426762,standing,14,1,0.6713022589683533,2.1839592456817627,-0.7828258275985718,-2
2026-07-17T15:07:00.489691,standing,15,1,0.6280158162117004,2.1469054222106934,-0.7935851216316223,-1
2026-07-17T15:07:00.537562,standing,16,1,0.6126039028167725,2.1034162044525146,-0.8058068752288818,-1
2026-07-17T15:07:00.584821,standing,17,1,0.58880615234375,2.083970546722412,-0.9604982137680054,0
2026-07-17T15:07:00.632607,standing,18,1,0.58880615234375,2.083970546722412,-0.9604982137680054,0
2026-07-17T15:07:00.679503,standing,19,1,0.5842992067337036,2.0631649494171143,-1.0098471641540527,-1
2026-07-17T15:07:00.726817,standing,20,1,0.5566537976264954,2.0493950843811035,-0.9641837477684021,-1
2026-07-17T15:07:00.774877,standing,21,1,0.5566537976264954,2.0493950843811035,-0.9641837477684021,-1
2026-07-17T15:07:00.838862,standing,22,1,0.5408264994621277,2.0319743156433105,-0.9886960387229919,-1
2026-07-17T15:07:00.885761,standing,23,1,0.5437543392181396,2.0224366188049316,-1.0648634433746338,0
2026-07-17T15:07:00.933079,standing,24,1,0.5437543392181396,2.0224366188049316,-1.0648634433746338,0
2026-07-17T15:07:00.981165,standing,25,1,0.5669879913330078,2.0120975971221924,-0.7583891749382019,0
2026-07-17T15:07:01.028635,standing,26,1,0.5669879913330078,2.0120975971221924,-0.7583891749382019,0
2026-07-17T15:07:01.075329,standing,27,1,0.5706578493118286,1.9807729721069336,-0.6422480344772339,0
2026-07-17T15:07:01.138298,standing,28,1,0.5999289155006409,2.0028131008148193,-0.9444132447242737,0
2026-07-17T15:07:01.185379,standing,29,1,0.5999289155006409,2.0028131008148193,-0.9444132447242737,0
2026-07-17T15:07:01.233332,standing,30,1,0.6338717937469482,2.0512402057647705,-0.9203832149505615,0
2026-07-17T15:07:01.281322,standing,31,1,0.6551687717437744,2.0674116611480713,-0.9195442199707031,0
2026-07-17T15:07:01.328907,standing,32,1,0.6551687717437744,2.0674116611480713,-0.9195442199707031,0
2026-07-17T15:07:01.376453,standing,33,1,0.68049156665802,2.0518620014190674,-0.7860324382781982,1
